order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-127836,2025-06-06,2025-06-06,CUST-896012,SKU-852565,C60,In-Store,952,29.6,0.89,28.71,EFT,ZAR,Promo,2024-06-13 09:54:49,2024-06-20 09:54:49,POS,2026-02-24 03:52:28,BATCH-20260224-01
ORD-267668,2025-06-06,2025-06-06,CUST-912692,SKU-837376,SHOP,Online,793,137.61,4.13,133.48,EFT,ZAR,Promo,2025-04-01 20:37:50,2025-04-08 20:37:50,POS,2026-02-24 03:52:28,BATCH-20260224-01
ORD-362501,2025-06-06,2025-06-06,CUST-917335,SKU-731728,USV,Online,822,30.64,0.92,29.72,Voucher,ZAR,Promo,2024-04-26 13:00:04,2024-05-03 13:00:04,OnlinePlatform,2026-02-24 03:52:28,BATCH-20260224-01
ORD-134400,2025-06-06,2025-06-06,CUST-613950,SKU-416839,SHOP,In-Store,892,18.62,0.56,18.06,Card,ZAR,Regular,2024-07-11 10:02:54,2024-08-11 10:02:54,POS,2026-02-24 03:52:28,BATCH-20260224-01
ORD-833721,2025-06-06,2025-06-06,CUST-462806,SKU-720686,USV,Online,119,53.99,1.62,52.37,Voucher,ZAR,Regular,2024-11-22 14:39:01,2024-12-22 14:39:01,POS,2026-02-24 03:52:28,BATCH-20260224-01
ORD-165074,2025-06-06,2025-06-06,CUST-832716,SKU-155882,CHK,Online,131,38.3,1.15,37.15,Mobile Wallet,ZAR,Promo,2025-09-10 06:07:00,2025-09-17 06:07:00,OnlinePlatform,2026-02-24 03:52:28,BATCH-20260224-01
ORD-102754,2025-06-06,2025-06-06,CUST-932129,SKU-872570,USV,Online,437,51.1,1.53,49.57,Mobile Wallet,ZAR,Promo,2024-08-04 20:37:29,2024-08-11 20:37:29,POS,2026-02-24 03:52:28,BATCH-20260224-01
ORD-680948,2025-06-06,2025-06-06,CUST-674804,SKU-550217,CHK,In-Store,596,107.42,3.22,104.2,Voucher,ZAR,Regular,2025-02-23 04:09:41,2025-03-23 04:09:41,POS,2026-02-24 03:52:28,BATCH-20260224-01
ORD-137016,2025-06-06,2025-06-06,CUST-252078,SKU-825622,C60,In-Store,393,26.81,0.8,26.01,Cash,ZAR,Regular,2024-12-11 18:23:39,2025-01-11 18:23:39,OnlinePlatform,2026-02-24 03:52:28,BATCH-20260224-01
ORD-362698,2025-06-06,2025-06-06,CUST-819919,SKU-674333,C60,In-Store,281,20.49,0.61,19.88,Cash,ZAR,Promo,2025-08-15 05:36:55,2025-08-22 05:36:55,OnlinePlatform,2026-02-24 03:52:28,BATCH-20260224-01
