order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-853090,2025-12-03,2025-12-03,CUST-147512,SKU-653048,CHK,Online,183,39.85,1.2,38.65,Voucher,ZAR,Promo,2024-06-28 21:39:00,2024-07-05 21:39:00,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-540665,2025-12-03,2025-12-03,CUST-322368,SKU-156848,CHK,In-Store,162,17.42,0.52,16.9,Mobile Wallet,ZAR,Regular,2025-12-14 12:38:32,2026-01-14 12:38:32,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-811679,2025-12-03,2025-12-03,CUST-910071,SKU-186941,C60,In-Store,177,19.3,0.58,18.72,EFT,ZAR,Regular,2025-09-12 00:19:25,2025-10-12 00:19:25,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-510392,2025-12-03,2025-12-03,CUST-675707,SKU-845062,USV,In-Store,205,29.54,0.89,28.65,Mobile Wallet,ZAR,Promo,2024-09-25 13:24:39,2024-10-02 13:24:39,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-238149,2025-12-03,2025-12-03,CUST-805498,SKU-841870,C60,Online,241,26.13,0.78,25.35,Cash,ZAR,Regular,2024-12-11 12:10:07,2025-01-11 12:10:07,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-874318,2025-12-03,2025-12-03,CUST-979638,SKU-358197,USV,Online,882,31.33,0.94,30.39,Cash,ZAR,Promo,2025-04-25 07:17:45,2025-05-02 07:17:45,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-228181,2025-12-03,2025-12-03,CUST-783885,SKU-902279,CHK,Online,84,85.15,2.55,82.6,Mobile Wallet,ZAR,Promo,2024-10-23 11:36:53,2024-10-30 11:36:53,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-953327,2025-12-03,2025-12-03,CUST-322368,SKU-632384,CHK,In-Store,307,88.91,2.67,86.24,Mobile Wallet,ZAR,Regular,2024-12-05 17:21:39,2025-01-05 17:21:39,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-602377,2025-12-03,2025-12-03,CUST-247161,SKU-348399,USV,In-Store,479,85.0,2.55,82.45,Voucher,ZAR,Promo,2024-01-17 15:38:15,2024-01-24 15:38:15,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-972174,2025-12-03,2025-12-03,CUST-794562,SKU-583517,CHK,In-Store,988,15.41,0.46,14.95,Card,ZAR,Regular,2025-10-06 03:30:07,2025-11-06 03:30:07,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-730703,2025-12-03,2025-12-03,CUST-468774,SKU-559310,C60,In-Store,222,42.24,1.27,40.97,EFT,ZAR,Promo,2025-06-14 00:59:29,2025-06-21 00:59:29,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-912009,2025-12-03,2025-12-03,CUST-135436,SKU-448334,C60,In-Store,703,31.1,0.93,30.17,Cash,ZAR,Regular,2025-12-20 01:59:45,2026-01-20 01:59:45,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-915858,2025-12-03,2025-12-03,CUST-877160,SKU-162459,USV,Online,44,51.55,1.55,50.0,Voucher,ZAR,Regular,2025-07-14 02:27:33,2025-08-14 02:27:33,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-711765,2025-12-03,2025-12-03,CUST-345167,SKU-474518,CHK,Online,141,58.13,1.74,56.39,Cash,ZAR,Promo,2025-03-10 07:14:38,2025-03-17 07:14:38,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-115039,2025-12-03,2025-12-03,CUST-910071,SKU-530476,C60,In-Store,892,85.15,2.55,82.6,Mobile Wallet,ZAR,Promo,2024-10-23 11:36:53,2024-10-30 11:36:53,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-293870,2025-12-03,2025-12-03,CUST-902227,SKU-425451,USV,In-Store,295,20.9,0.63,20.27,Cash,ZAR,Promo,2025-07-28 03:37:17,2025-08-04 03:37:17,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-393142,2025-12-03,2025-12-03,CUST-191009,SKU-892122,CHK,In-Store,964,22.38,0.67,21.71,EFT,ZAR,Regular,2024-06-16 02:17:20,2024-07-16 02:17:20,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-995822,2025-12-03,2025-12-03,CUST-254420,SKU-247521,CHK,In-Store,607,93.4,2.8,90.6,Card,ZAR,Promo,2025-07-09 22:36:05,2025-07-16 22:36:05,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-205507,2025-12-03,2025-12-03,CUST-151911,SKU-954024,SHOP,In-Store,765,105.49,3.16,102.33,EFT,ZAR,Promo,2025-02-20 19:09:40,2025-02-27 19:09:40,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-322150,2025-12-03,2025-12-03,CUST-748750,SKU-177985,SHOP,Online,378,31.04,0.93,30.11,EFT,ZAR,Regular,2025-03-05 14:04:33,2025-04-05 14:04:33,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-637911,2025-12-03,2025-12-03,CUST-283680,SKU-841870,SHOP,In-Store,336,36.97,1.11,35.86,Mobile Wallet,ZAR,Regular,2025-07-25 17:11:41,2025-08-25 17:11:41,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-729496,2025-12-03,2025-12-03,CUST-205921,SKU-173206,CHK,Online,95,34.26,1.03,33.23,Card,ZAR,Promo,2024-11-13 14:48:14,2024-11-20 14:48:14,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-212198,2025-12-03,2025-12-03,CUST-199661,SKU-985120,USV,In-Store,251,100.94,3.03,97.91,Cash,ZAR,Promo,2025-10-22 20:45:12,2025-10-29 20:45:12,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-565984,2025-12-03,2025-12-03,CUST-923713,SKU-114863,CHK,In-Store,103,14.7,0.44,14.26,EFT,ZAR,Regular,2025-08-03 04:19:19,2025-09-03 04:19:19,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-356168,2025-12-03,2025-12-03,CUST-890428,SKU-549996,SHOP,Online,304,19.27,0.58,18.69,Mobile Wallet,ZAR,Promo,2024-04-28 05:03:09,2024-05-05 05:03:09,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-166572,2025-12-03,2025-12-03,CUST-769324,SKU-445056,SHOP,In-Store,192,93.2,2.8,90.4,Mobile Wallet,ZAR,Regular,2024-07-23 17:25:09,2024-08-23 17:25:09,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-856954,2025-12-03,2025-12-03,CUST-342204,SKU-599284,C60,Online,14,27.09,0.81,26.28,Mobile Wallet,ZAR,Promo,2024-04-07 05:28:55,2024-04-14 05:28:55,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-251280,2025-12-03,2025-12-03,CUST-664209,SKU-815282,C60,In-Store,330,108.66,3.26,105.4,Card,ZAR,Promo,2025-02-19 06:33:44,2025-02-26 06:33:44,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-798240,2025-12-03,2025-12-03,CUST-445820,SKU-186941,C60,Online,370,38.08,1.14,36.94,Voucher,ZAR,Promo,2025-01-11 02:21:37,2025-01-18 02:21:37,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-541504,2025-12-03,2025-12-03,CUST-995893,SKU-526949,CHK,Online,540,28.18,0.85,27.33,Voucher,ZAR,Regular,2024-06-21 09:02:40,2024-07-21 09:02:40,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-521776,2025-12-03,2025-12-03,CUST-734616,SKU-287726,SHOP,Online,537,36.71,1.1,35.61,Mobile Wallet,ZAR,Promo,2024-06-25 22:46:51,2024-07-02 22:46:51,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-780875,2025-12-03,2025-12-03,CUST-965296,SKU-528181,CHK,In-Store,273,34.0,1.02,32.98,Mobile Wallet,ZAR,Promo,2024-01-21 09:13:40,2024-01-28 09:13:40,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-327641,2025-12-03,2025-12-03,CUST-526092,SKU-997847,C60,Online,583,95.45,2.86,92.59,EFT,ZAR,Promo,2025-09-11 09:27:37,2025-09-18 09:27:37,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-446169,2025-12-03,2025-12-03,CUST-266334,SKU-906141,SHOP,In-Store,459,15.67,0.47,15.2,EFT,ZAR,Regular,2024-05-09 02:43:05,2024-06-09 02:43:05,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-538043,2025-12-03,2025-12-03,CUST-732879,SKU-293638,USV,In-Store,222,18.29,0.55,17.74,Cash,ZAR,Promo,2025-01-20 10:03:54,2025-01-27 10:03:54,OnlinePlatform,2026-02-24 03:46:42,BATCH-20260224-01
ORD-132596,2025-12-03,2025-12-03,CUST-999940,SKU-224925,USV,In-Store,967,15.26,0.46,14.8,Card,ZAR,Regular,2025-06-19 12:05:33,2025-07-19 12:05:33,POS,2026-02-24 03:46:42,BATCH-20260224-01
ORD-296522,2025-12-03,2025-12-03,CUST-425009,SKU-352602,SHOP,In-Store,147,23.71,0.71,23.0,Mobile Wallet,ZAR,Regular,2024-02-18 00:39:30,2024-03-18 00:39:30,POS,2026-02-24 03:46:42,BATCH-20260224-01
