order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-684975,2025-02-21,2025-02-21,CUST-426734,SKU-460985,C60,Online,924,21.21,0.64,20.57,Cash,ZAR,Regular,2024-10-15 08:26:31,2024-11-15 08:26:31,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-503587,2025-02-21,2025-02-21,CUST-870139,SKU-515048,CHK,In-Store,530,102.65,3.08,99.57,Card,ZAR,Regular,2025-06-17 19:29:06,2025-07-17 19:29:06,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-347147,2025-02-21,2025-02-21,CUST-517254,SKU-906895,C60,In-Store,706,24.4,0.73,23.67,Card,ZAR,Regular,2025-12-01 20:58:50,2026-01-01 20:58:50,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-516027,2025-02-21,2025-02-21,CUST-419905,SKU-339533,CHK,In-Store,108,16.44,0.49,15.95,Voucher,ZAR,Promo,2024-02-23 19:17:27,2024-03-01 19:17:27,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-939641,2025-02-21,2025-02-21,CUST-575598,SKU-340007,USV,Online,190,31.28,0.94,30.34,Mobile Wallet,ZAR,Promo,2025-01-05 18:36:26,2025-01-12 18:36:26,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-696923,2025-02-21,2025-02-21,CUST-555062,SKU-783942,USV,In-Store,506,90.26,2.71,87.55,EFT,ZAR,Regular,2024-05-12 00:58:04,2024-06-12 00:58:04,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-377585,2025-02-21,2025-02-21,CUST-705798,SKU-525534,CHK,In-Store,270,100.82,3.02,97.8,EFT,ZAR,Promo,2025-06-03 07:05:11,2025-06-10 07:05:11,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-997272,2025-02-21,2025-02-21,CUST-369060,SKU-947236,SHOP,Online,213,28.14,0.84,27.3,Card,ZAR,Regular,2024-06-24 16:57:30,2024-07-24 16:57:30,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-603180,2025-02-21,2025-02-21,CUST-546685,SKU-687190,SHOP,In-Store,26,17.15,0.51,16.64,Voucher,ZAR,Promo,2024-02-21 00:22:19,2024-02-28 00:22:19,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-231028,2025-02-21,2025-02-21,CUST-705798,SKU-281037,CHK,In-Store,53,15.32,0.46,14.86,Mobile Wallet,ZAR,Promo,2024-08-01 22:11:41,2024-08-08 22:11:41,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-588674,2025-02-21,2025-02-21,CUST-427888,SKU-267108,C60,Online,635,30.33,0.91,29.42,Card,ZAR,Promo,2024-01-18 22:32:56,2024-01-25 22:32:56,POS,2026-02-24 03:53:34,BATCH-20260224-01
