order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-698654,2025-12-28,2025-12-28,CUST-584117,SKU-516101,SHOP,Online,925,29.65,0.89,28.76,EFT,ZAR,Promo,2025-04-16 20:48:27,2025-04-23 20:48:27,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-875329,2025-12-28,2025-12-28,CUST-500852,SKU-455858,USV,Online,911,19.72,0.59,19.13,Cash,ZAR,Regular,2024-03-26 02:51:48,2024-04-26 02:51:48,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-800023,2025-12-28,2025-12-28,CUST-126853,SKU-550747,SHOP,Online,562,20.6,0.62,19.98,Card,ZAR,Regular,2025-03-25 12:43:15,2025-04-25 12:43:15,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-706175,2025-12-28,2025-12-28,CUST-182121,SKU-442785,CHK,Online,297,15.58,0.47,15.11,Mobile Wallet,ZAR,Regular,2025-08-05 16:32:56,2025-09-05 16:32:56,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-535530,2025-12-28,2025-12-28,CUST-453260,SKU-901798,SHOP,Online,652,81.93,2.46,79.47,Cash,ZAR,Regular,2025-04-04 09:46:39,2025-05-04 09:46:39,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-411423,2025-12-28,2025-12-28,CUST-404603,SKU-418382,USV,Online,927,29.36,0.88,28.48,EFT,ZAR,Regular,2025-11-04 18:16:25,2025-12-04 18:16:25,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-373152,2025-12-28,2025-12-28,CUST-673476,SKU-443436,C60,Online,609,58.53,1.76,56.77,Mobile Wallet,ZAR,Promo,2025-03-27 23:16:10,2025-04-03 23:16:10,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-218819,2025-12-28,2025-12-28,CUST-841255,SKU-777672,SHOP,Online,944,20.57,0.62,19.95,EFT,ZAR,Promo,2024-03-01 00:57:19,2024-03-08 00:57:19,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-726378,2025-12-28,2025-12-28,CUST-613042,SKU-333343,USV,In-Store,971,23.96,0.72,23.24,Cash,ZAR,Regular,2025-01-17 21:10:01,2025-02-17 21:10:01,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-687662,2025-12-28,2025-12-28,CUST-517720,SKU-151818,USV,In-Store,380,16.28,0.49,15.79,Cash,ZAR,Promo,2024-09-26 07:43:50,2024-10-03 07:43:50,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-289586,2025-12-28,2025-12-28,CUST-179387,SKU-178591,C60,In-Store,915,36.94,1.11,35.83,Cash,ZAR,Regular,2024-11-28 05:48:36,2024-12-28 05:48:36,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-978660,2025-12-28,2025-12-28,CUST-641191,SKU-555943,SHOP,In-Store,613,95.75,2.87,92.88,Cash,ZAR,Regular,2025-07-17 00:50:19,2025-08-17 00:50:19,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-406934,2025-12-28,2025-12-28,CUST-241404,SKU-863205,SHOP,In-Store,422,100.19,3.01,97.18,Card,ZAR,Regular,2025-12-11 16:28:14,2026-01-11 16:28:14,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-372350,2025-12-28,2025-12-28,CUST-735967,SKU-825704,CHK,In-Store,785,18.25,0.55,17.7,EFT,ZAR,Promo,2024-03-05 15:47:33,2024-03-12 15:47:33,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-804911,2025-12-28,2025-12-28,CUST-670390,SKU-918267,USV,In-Store,923,16.38,0.49,15.89,Cash,ZAR,Regular,2025-12-14 04:28:15,2026-01-14 04:28:15,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-990179,2025-12-28,2025-12-28,CUST-141520,SKU-518580,C60,In-Store,88,21.86,0.66,21.2,Voucher,ZAR,Promo,2024-04-14 08:29:25,2024-04-21 08:29:25,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-772201,2025-12-28,2025-12-28,CUST-394467,SKU-921382,SHOP,Online,193,91.19,2.74,88.45,Cash,ZAR,Regular,2025-04-28 06:44:47,2025-05-28 06:44:47,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-403614,2025-12-28,2025-12-28,CUST-269711,SKU-578736,CHK,Online,424,35.14,1.05,34.09,Mobile Wallet,ZAR,Promo,2025-09-09 07:38:23,2025-09-16 07:38:23,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-878589,2025-12-28,2025-12-28,CUST-910844,SKU-288146,C60,In-Store,422,17.98,0.54,17.44,EFT,ZAR,Promo,2024-04-05 06:58:07,2024-04-12 06:58:07,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-406810,2025-12-28,2025-12-28,CUST-841255,SKU-582106,SHOP,Online,748,21.53,0.65,20.88,EFT,ZAR,Promo,2025-07-28 12:13:09,2025-08-04 12:13:09,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-684213,2025-12-28,2025-12-28,CUST-175399,SKU-206001,SHOP,In-Store,181,17.49,0.52,16.97,Voucher,ZAR,Promo,2025-09-15 11:35:18,2025-09-22 11:35:18,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-651948,2025-12-28,2025-12-28,CUST-841255,SKU-656922,SHOP,Online,899,19.17,0.58,18.59,Mobile Wallet,ZAR,Regular,2025-01-26 05:19:16,2025-02-26 05:19:16,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-140394,2025-12-28,2025-12-28,CUST-691295,SKU-692576,C60,In-Store,316,22.26,0.67,21.59,Voucher,ZAR,Regular,2024-05-20 07:48:24,2024-06-20 07:48:24,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-731479,2025-12-28,2025-12-28,CUST-987274,SKU-318653,SHOP,Online,865,100.19,3.01,97.18,Voucher,ZAR,Regular,2025-12-11 16:28:14,2026-01-11 16:28:14,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-156469,2025-12-28,2025-12-28,CUST-532305,SKU-646062,C60,Online,512,16.38,0.49,15.89,Voucher,ZAR,Regular,2024-05-28 08:46:14,2024-06-28 08:46:14,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-220072,2025-12-28,2025-12-28,CUST-490082,SKU-881739,USV,In-Store,95,19.98,0.6,19.38,Card,ZAR,Promo,2024-12-23 13:00:14,2024-12-30 13:00:14,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-875420,2025-12-28,2025-12-28,CUST-567350,SKU-633507,SHOP,In-Store,989,93.06,2.79,90.27,EFT,ZAR,Promo,2024-07-11 21:19:22,2024-07-18 21:19:22,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-667663,2025-12-28,2025-12-28,CUST-161434,SKU-631164,C60,Online,499,103.42,3.1,100.32,Voucher,ZAR,Regular,2025-09-01 17:50:32,2025-10-01 17:50:32,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-355882,2025-12-28,2025-12-28,CUST-492123,SKU-165079,USV,In-Store,928,20.09,0.6,19.49,Cash,ZAR,Regular,2025-04-22 11:45:05,2025-05-22 11:45:05,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-488613,2025-12-28,2025-12-28,CUST-705044,SKU-202052,SHOP,In-Store,982,15.9,0.48,15.42,Card,ZAR,Regular,2024-11-24 10:25:43,2024-12-24 10:25:43,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-509277,2025-12-28,2025-12-28,CUST-702032,SKU-377633,SHOP,In-Store,73,108.7,3.26,105.44,Card,ZAR,Promo,2025-09-17 20:29:16,2025-09-24 20:29:16,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-180616,2025-12-28,2025-12-28,CUST-230110,SKU-702276,SHOP,In-Store,275,17.32,0.52,16.8,Card,ZAR,Regular,2024-10-11 15:41:38,2024-11-11 15:41:38,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-712240,2025-12-28,2025-12-28,CUST-141520,SKU-502930,C60,In-Store,362,22.13,0.66,21.47,EFT,ZAR,Regular,2024-03-18 08:27:52,2024-04-18 08:27:52,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-135178,2025-12-28,2025-12-28,CUST-725659,SKU-351315,CHK,In-Store,367,24.58,0.74,23.84,EFT,ZAR,Regular,2025-06-28 18:08:11,2025-07-28 18:08:11,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-301880,2025-12-28,2025-12-28,CUST-711753,SKU-664614,CHK,In-Store,959,48.53,1.46,47.07,Card,ZAR,Promo,2024-01-18 11:11:57,2024-01-25 11:11:57,OnlinePlatform,2026-02-24 03:53:28,BATCH-20260224-01
ORD-873099,2025-12-28,2025-12-28,CUST-609856,SKU-417130,CHK,In-Store,195,100.19,3.01,97.18,Mobile Wallet,ZAR,Regular,2025-12-11 16:28:14,2026-01-11 16:28:14,POS,2026-02-24 03:53:28,BATCH-20260224-01
ORD-980324,2025-12-28,2025-12-28,CUST-286303,SKU-148802,CHK,In-Store,498,28.26,0.85,27.41,Cash,ZAR,Regular,2025-04-28 10:55:08,2025-05-28 10:55:08,POS,2026-02-24 03:53:28,BATCH-20260224-01
