order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-930321,2025-03-01,2025-03-01 05:04:57,CUST-545139,SKU-240574,SHOP,Online,721,26107.41,783.22,25324.19,EFT,ZAR,Regular,2024-05-14 20:03:06,2024-06-14 20:03:06,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-465368,2025-03-01,2025-03-01 06:04:46,CUST-631477,SKU-829023,SHOP,In-Store,901,14361.94,430.86,13931.08,Voucher,ZAR,Promo,2024-01-12 08:56:18,2024-01-19 08:56:18,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-312027,2025-03-01,2025-03-01 15:18:34,CUST-629016,SKU-219078,CHK,In-Store,729,36537.48,1096.12,35441.36,Cash,ZAR,Promo,2024-12-09 02:03:26,2024-12-16 02:03:26,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-526505,2025-03-01,2025-03-01 00:37:35,CUST-816604,SKU-998138,CHK,In-Store,183,3541.05,106.23,3434.82,Card,ZAR,Regular,2024-09-09 19:46:22,2024-10-09 19:46:22,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-234999,2025-03-01,2025-03-01 08:42:10,CUST-761936,SKU-325078,C60,Online,394,37000.54,1110.02,35890.52,Voucher,ZAR,Promo,2024-02-13 11:26:53,2024-02-20 11:26:53,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-154744,2025-03-01,2025-03-01 21:32:30,CUST-119947,SKU-782006,C60,In-Store,523,15846.9,475.41,15371.49,Mobile Wallet,ZAR,Promo,2024-09-06 21:25:10,2024-09-13 21:25:10,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-349886,2025-03-01,2025-03-01 03:52:49,CUST-178102,SKU-449507,SHOP,Online,581,12578.65,377.36,12201.29,Card,ZAR,Promo,2024-07-06 13:04:35,2024-07-13 13:04:35,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-583930,2025-03-01,2025-03-01 19:07:38,CUST-354024,SKU-503522,C60,In-Store,209,4890.6,146.72,4743.88,Cash,ZAR,Promo,2024-11-11 20:59:22,2024-11-18 20:59:22,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-603843,2025-03-01,2025-03-01 00:57:28,CUST-228483,SKU-648678,USV,In-Store,609,18123.84,543.72,17580.12,Cash,ZAR,Regular,2024-07-11 06:41:30,2024-08-11 06:41:30,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-873031,2025-03-01,2025-03-01 02:23:06,CUST-358745,SKU-201579,C60,In-Store,174,8710.44,261.31,8449.13,Cash,ZAR,Promo,2024-11-16 22:21:31,2024-11-23 22:21:31,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-902202,2025-03-01,2025-03-01 17:58:25,CUST-405007,SKU-851436,C60,In-Store,940,48447.6,1453.43,46994.17,EFT,ZAR,Promo,2025-07-04 18:49:11,2025-07-11 18:49:11,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-436069,2025-03-01,2025-03-01 07:55:46,CUST-641907,SKU-894849,SHOP,In-Store,116,1835.12,55.05,1780.07,Card,ZAR,Regular,2025-03-09 21:52:45,2025-04-09 21:52:45,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-942194,2025-03-01,2025-03-01 20:40:05,CUST-413829,SKU-967313,CHK,Online,744,21933.12,657.99,21275.13,EFT,ZAR,Promo,2025-10-15 13:17:40,2025-10-22 13:17:40,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-469050,2025-03-01,2025-03-01 23:51:59,CUST-596551,SKU-384633,USV,In-Store,894,20320.62,609.62,19711.0,Card,ZAR,Promo,2025-10-18 06:21:33,2025-10-25 06:21:33,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-115108,2025-03-01,2025-03-01 14:46:44,CUST-240374,SKU-110929,SHOP,In-Store,91,1828.19,54.85,1773.34,EFT,ZAR,Promo,2025-03-24 19:39:18,2025-03-31 19:39:18,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-901901,2025-03-01,2025-03-01 11:55:18,CUST-681035,SKU-150856,CHK,Online,55,1114.85,33.45,1081.4,Cash,ZAR,Promo,2025-08-11 04:20:57,2025-08-18 04:20:57,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-757433,2025-03-01,2025-03-01 04:54:47,CUST-492023,SKU-471673,CHK,Online,116,2589.12,77.67,2511.45,EFT,ZAR,Promo,2024-11-21 05:56:11,2024-11-28 05:56:11,OnlinePlatform,2026-03-02 18:23:04,BATCH-20260302-01
ORD-865680,2025-03-01,2025-03-01 10:27:28,CUST-423643,SKU-489478,CHK,In-Store,337,8873.21,266.2,8607.01,EFT,ZAR,Regular,2024-09-21 16:53:14,2024-10-21 16:53:14,POS,2026-03-02 18:23:04,BATCH-20260302-01
ORD-346457,2025-03-01,2025-03-01 00:14:22,CUST-603160,SKU-595951,C60,Online,827,19054.08,571.62,18482.46,EFT,ZAR,Regular,2024-11-06 15:52:51,2024-12-06 15:52:51,POS,2026-03-02 18:23:04,BATCH-20260302-01
