order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-824966,2024-04-21,2024-04-21,CUST-661739,SKU-360847,SHOP,In-Store,950,20.91,0.63,20.28,Mobile Wallet,ZAR,Regular,2024-10-24 23:30:00,2024-11-24 23:30:00,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-227962,2024-04-21,2024-04-21,CUST-827998,SKU-991579,SHOP,In-Store,845,28.86,0.87,27.99,Mobile Wallet,ZAR,Regular,2025-04-10 21:55:22,2025-05-10 21:55:22,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-406556,2024-04-21,2024-04-21,CUST-474089,SKU-638539,SHOP,Online,96,25.77,0.77,25.0,EFT,ZAR,Regular,2025-10-07 19:59:31,2025-11-07 19:59:31,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-364919,2024-04-21,2024-04-21,CUST-108034,SKU-370088,USV,Online,922,40.75,1.22,39.53,EFT,ZAR,Regular,2024-02-28 08:52:35,2024-03-28 08:52:35,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-351558,2024-04-21,2024-04-21,CUST-898217,SKU-787534,SHOP,Online,237,82.99,2.49,80.5,Voucher,ZAR,Regular,2025-03-19 13:38:26,2025-04-19 13:38:26,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-221530,2024-04-21,2024-04-21,CUST-129282,SKU-199901,C60,Online,298,18.95,0.57,18.38,Voucher,ZAR,Regular,2025-12-14 05:48:17,2026-01-14 05:48:17,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-171142,2024-04-21,2024-04-21,CUST-960067,SKU-696978,SHOP,In-Store,149,21.54,0.65,20.89,Card,ZAR,Promo,2024-02-17 17:01:07,2024-02-24 17:01:07,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-806680,2024-04-21,2024-04-21,CUST-809594,SKU-482387,USV,In-Store,691,35.15,1.05,34.1,EFT,ZAR,Promo,2024-10-12 01:37:13,2024-10-19 01:37:13,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-218940,2024-04-21,2024-04-21,CUST-873118,SKU-252062,SHOP,In-Store,376,42.22,1.27,40.95,EFT,ZAR,Regular,2025-11-06 20:22:29,2025-12-06 20:22:29,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-299014,2024-04-21,2024-04-21,CUST-289102,SKU-131467,CHK,In-Store,854,36.2,1.09,35.11,Voucher,ZAR,Promo,2024-10-09 12:56:19,2024-10-16 12:56:19,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-141408,2024-04-21,2024-04-21,CUST-261359,SKU-464414,CHK,In-Store,209,24.25,0.73,23.52,Card,ZAR,Promo,2025-08-10 04:11:14,2025-08-17 04:11:14,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-822971,2024-04-21,2024-04-21,CUST-345675,SKU-888021,C60,Online,999,127.7,3.83,123.87,Cash,ZAR,Regular,2024-01-13 13:38:52,2024-02-13 13:38:52,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-498695,2024-04-21,2024-04-21,CUST-915856,SKU-847425,CHK,Online,560,22.14,0.66,21.48,Voucher,ZAR,Regular,2024-08-08 06:21:26,2024-09-08 06:21:26,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-601216,2024-04-21,2024-04-21,CUST-542698,SKU-737246,SHOP,In-Store,556,34.06,1.02,33.04,Voucher,ZAR,Regular,2025-04-09 05:41:51,2025-05-09 05:41:51,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-215034,2024-04-21,2024-04-21,CUST-685883,SKU-540880,C60,Online,675,26.62,0.8,25.82,EFT,ZAR,Promo,2025-04-16 04:48:09,2025-04-23 04:48:09,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-519207,2024-04-21,2024-04-21,CUST-601722,SKU-202703,CHK,In-Store,238,17.17,0.52,16.65,Cash,ZAR,Promo,2025-09-14 02:28:41,2025-09-21 02:28:41,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-744843,2024-04-21,2024-04-21,CUST-463280,SKU-903580,C60,Online,738,77.03,2.31,74.72,Mobile Wallet,ZAR,Promo,2025-04-23 06:47:58,2025-04-30 06:47:58,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-827778,2024-04-21,2024-04-21,CUST-475848,SKU-725790,USV,In-Store,850,20.17,0.61,19.56,Voucher,ZAR,Regular,2025-08-27 18:58:02,2025-09-27 18:58:02,OnlinePlatform,2026-02-24 03:55:58,BATCH-20260224-01
ORD-121777,2024-04-21,2024-04-21,CUST-608956,SKU-562804,SHOP,Online,540,87.62,2.63,84.99,Voucher,ZAR,Promo,2024-07-11 06:25:30,2024-07-18 06:25:30,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-973231,2024-04-21,2024-04-21,CUST-597225,SKU-375936,CHK,In-Store,890,21.13,0.63,20.5,Card,ZAR,Regular,2024-11-22 20:17:21,2024-12-22 20:17:21,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-133837,2024-04-21,2024-04-21,CUST-260643,SKU-315608,CHK,In-Store,466,21.13,0.63,20.5,Mobile Wallet,ZAR,Promo,2024-03-14 08:13:20,2024-03-21 08:13:20,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-963506,2024-04-21,2024-04-21,CUST-777211,SKU-629766,USV,In-Store,210,19.46,0.58,18.88,Cash,ZAR,Promo,2025-03-28 16:46:22,2025-04-04 16:46:22,POS,2026-02-24 03:55:58,BATCH-20260224-01
ORD-261669,2024-04-21,2024-04-21,CUST-432461,SKU-606874,C60,Online,333,28.26,0.85,27.41,Voucher,ZAR,Regular,2024-06-04 03:45:18,2024-07-04 03:45:18,POS,2026-02-24 03:55:58,BATCH-20260224-01
