order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-270357,2024-06-19,2024-06-19,CUST-188303,SKU-849991,C60,Online,163,27.77,0.83,26.94,Cash,ZAR,Promo,2024-09-04 12:38:37,2024-09-11 12:38:37,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-620183,2024-06-19,2024-06-19,CUST-635890,SKU-929533,CHK,In-Store,449,78.9,2.37,76.53,EFT,ZAR,Promo,2024-08-10 03:25:43,2024-08-17 03:25:43,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-141560,2024-06-19,2024-06-19,CUST-393683,SKU-524207,USV,Online,765,25.55,0.77,24.78,EFT,ZAR,Promo,2025-01-20 23:15:11,2025-01-27 23:15:11,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-846042,2024-06-19,2024-06-19,CUST-739547,SKU-690568,SHOP,Online,337,28.25,0.85,27.4,Voucher,ZAR,Promo,2025-01-07 04:23:32,2025-01-14 04:23:32,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-862127,2024-06-19,2024-06-19,CUST-601752,SKU-211335,C60,Online,177,109.22,3.28,105.94,Voucher,ZAR,Promo,2025-04-01 16:22:50,2025-04-08 16:22:50,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-909389,2024-06-19,2024-06-19,CUST-927694,SKU-899006,CHK,In-Store,198,99.67,2.99,96.68,Voucher,ZAR,Regular,2025-12-02 07:09:10,2026-01-02 07:09:10,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-744450,2024-06-19,2024-06-19,CUST-473403,SKU-244640,CHK,In-Store,651,24.95,0.75,24.2,EFT,ZAR,Regular,2024-11-02 07:07:54,2024-12-02 07:07:54,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-627548,2024-06-19,2024-06-19,CUST-266833,SKU-987121,CHK,In-Store,99,32.02,0.96,31.06,Cash,ZAR,Promo,2025-09-02 08:53:58,2025-09-09 08:53:58,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-113778,2024-06-19,2024-06-19,CUST-595721,SKU-516387,USV,Online,375,27.96,0.84,27.12,Voucher,ZAR,Regular,2025-08-02 15:31:24,2025-09-02 15:31:24,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-856134,2024-06-19,2024-06-19,CUST-900882,SKU-499948,CHK,Online,483,60.15,1.8,58.35,Card,ZAR,Regular,2025-03-16 06:41:24,2025-04-16 06:41:24,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-961847,2024-06-19,2024-06-19,CUST-911383,SKU-336672,CHK,Online,77,50.88,1.53,49.35,EFT,ZAR,Promo,2024-08-27 01:37:57,2024-09-03 01:37:57,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-579144,2024-06-19,2024-06-19,CUST-143168,SKU-661162,SHOP,Online,42,37.46,1.12,36.34,Card,ZAR,Promo,2024-07-02 18:23:06,2024-07-09 18:23:06,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-376929,2024-06-19,2024-06-19,CUST-238471,SKU-962477,C60,In-Store,338,81.54,2.45,79.09,Cash,ZAR,Regular,2024-05-27 12:26:12,2024-06-27 12:26:12,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-299086,2024-06-19,2024-06-19,CUST-928016,SKU-737439,C60,Online,482,20.9,0.63,20.27,EFT,ZAR,Promo,2024-06-07 20:02:16,2024-06-14 20:02:16,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-443541,2024-06-19,2024-06-19,CUST-668927,SKU-571584,CHK,Online,898,31.01,0.93,30.08,Card,ZAR,Regular,2024-03-14 15:03:19,2024-04-14 15:03:19,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-415485,2024-06-19,2024-06-19,CUST-739547,SKU-586127,SHOP,Online,747,110.53,3.32,107.21,Mobile Wallet,ZAR,Promo,2025-06-10 20:21:10,2025-06-17 20:21:10,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-650218,2024-06-19,2024-06-19,CUST-413033,SKU-789676,CHK,In-Store,513,19.69,0.59,19.1,Mobile Wallet,ZAR,Promo,2024-05-27 20:27:45,2024-06-03 20:27:45,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-706588,2024-06-19,2024-06-19,CUST-158003,SKU-645679,C60,In-Store,201,55.88,1.68,54.2,EFT,ZAR,Promo,2024-07-18 17:27:40,2024-07-25 17:27:40,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-519278,2024-06-19,2024-06-19,CUST-711771,SKU-562807,SHOP,In-Store,672,14.85,0.45,14.4,Mobile Wallet,ZAR,Regular,2025-10-26 09:52:32,2025-11-26 09:52:32,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-426599,2024-06-19,2024-06-19,CUST-348198,SKU-399128,CHK,In-Store,918,58.73,1.76,56.97,Cash,ZAR,Regular,2024-08-16 21:13:55,2024-09-16 21:13:55,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-413306,2024-06-19,2024-06-19,CUST-489149,SKU-789082,SHOP,In-Store,56,30.38,0.91,29.47,Voucher,ZAR,Regular,2024-07-13 18:38:43,2024-08-13 18:38:43,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-651626,2024-06-19,2024-06-19,CUST-910955,SKU-885931,C60,In-Store,429,17.89,0.54,17.35,Cash,ZAR,Regular,2025-11-13 21:45:09,2025-12-13 21:45:09,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-958395,2024-06-19,2024-06-19,CUST-494279,SKU-561088,CHK,In-Store,778,26.23,0.79,25.44,Card,ZAR,Regular,2025-08-05 06:22:09,2025-09-05 06:22:09,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-119361,2024-06-19,2024-06-19,CUST-349615,SKU-325710,USV,In-Store,974,23.69,0.71,22.98,Cash,ZAR,Regular,2024-02-02 00:30:23,2024-03-02 00:30:23,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-172384,2024-06-19,2024-06-19,CUST-251140,SKU-902500,SHOP,Online,264,30.41,0.91,29.5,Mobile Wallet,ZAR,Regular,2024-05-04 22:32:50,2024-06-04 22:32:50,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-789722,2024-06-19,2024-06-19,CUST-582798,SKU-743752,CHK,Online,879,49.86,1.5,48.36,Cash,ZAR,Regular,2024-10-15 04:46:37,2024-11-15 04:46:37,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-680599,2024-06-19,2024-06-19,CUST-634860,SKU-432092,CHK,Online,108,20.75,0.62,20.13,EFT,ZAR,Promo,2024-09-10 13:42:29,2024-09-17 13:42:29,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-263113,2024-06-19,2024-06-19,CUST-703897,SKU-742848,CHK,In-Store,397,35.78,1.07,34.71,EFT,ZAR,Promo,2025-05-12 14:55:56,2025-05-19 14:55:56,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-728049,2024-06-19,2024-06-19,CUST-337723,SKU-357382,C60,In-Store,873,38.99,1.17,37.82,EFT,ZAR,Regular,2025-07-21 11:38:46,2025-08-21 11:38:46,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-428413,2024-06-19,2024-06-19,CUST-304268,SKU-311714,C60,Online,522,25.96,0.78,25.18,Card,ZAR,Promo,2025-05-21 01:44:13,2025-05-28 01:44:13,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-845636,2024-06-19,2024-06-19,CUST-973524,SKU-613979,USV,Online,158,40.26,1.21,39.05,Card,ZAR,Regular,2025-08-22 22:47:56,2025-09-22 22:47:56,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-620549,2024-06-19,2024-06-19,CUST-775955,SKU-571584,CHK,Online,488,23.51,0.71,22.8,Mobile Wallet,ZAR,Regular,2025-06-24 07:29:32,2025-07-24 07:29:32,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-929736,2024-06-19,2024-06-19,CUST-893117,SKU-620314,SHOP,In-Store,708,15.58,0.47,15.11,EFT,ZAR,Promo,2024-04-01 12:55:47,2024-04-08 12:55:47,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-582007,2024-06-19,2024-06-19,CUST-473403,SKU-662067,CHK,In-Store,915,17.84,0.54,17.3,EFT,ZAR,Regular,2025-01-22 05:55:04,2025-02-22 05:55:04,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-976382,2024-06-19,2024-06-19,CUST-934794,SKU-827738,SHOP,Online,14,45.38,1.36,44.02,EFT,ZAR,Promo,2024-09-07 01:52:44,2024-09-14 01:52:44,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-713789,2024-06-19,2024-06-19,CUST-797758,SKU-260530,CHK,Online,623,30.86,0.93,29.93,Cash,ZAR,Regular,2024-07-07 11:56:14,2024-08-07 11:56:14,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-533953,2024-06-19,2024-06-19,CUST-582798,SKU-879602,CHK,Online,832,21.08,0.63,20.45,Mobile Wallet,ZAR,Promo,2024-03-22 03:14:31,2024-03-29 03:14:31,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-302974,2024-06-19,2024-06-19,CUST-180081,SKU-474642,USV,Online,346,40.14,1.2,38.94,Mobile Wallet,ZAR,Regular,2025-06-27 20:37:19,2025-07-27 20:37:19,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-421068,2024-06-19,2024-06-19,CUST-900882,SKU-160417,CHK,Online,351,23.02,0.69,22.33,Mobile Wallet,ZAR,Promo,2024-04-05 11:02:27,2024-04-12 11:02:27,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-181111,2024-06-19,2024-06-19,CUST-614082,SKU-724949,CHK,In-Store,396,14.68,0.44,14.24,Card,ZAR,Promo,2024-10-04 16:13:54,2024-10-11 16:13:54,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-441825,2024-06-19,2024-06-19,CUST-311970,SKU-354793,CHK,Online,698,132.12,3.96,128.16,Mobile Wallet,ZAR,Promo,2025-01-14 17:37:51,2025-01-21 17:37:51,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-952550,2024-06-19,2024-06-19,CUST-977465,SKU-212071,CHK,In-Store,494,29.16,0.87,28.29,Cash,ZAR,Regular,2025-11-09 19:37:20,2025-12-09 19:37:20,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-832628,2024-06-19,2024-06-19,CUST-413033,SKU-476187,CHK,In-Store,900,57.01,1.71,55.3,Cash,ZAR,Promo,2024-01-17 02:08:03,2024-01-24 02:08:03,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-576932,2024-06-19,2024-06-19,CUST-778029,SKU-697458,SHOP,In-Store,828,102.81,3.08,99.73,Card,ZAR,Promo,2024-02-07 17:59:44,2024-02-14 17:59:44,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-960306,2024-06-19,2024-06-19,CUST-859539,SKU-117851,SHOP,Online,989,27.39,0.82,26.57,Mobile Wallet,ZAR,Promo,2025-08-16 04:40:44,2025-08-23 04:40:44,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-763596,2024-06-19,2024-06-19,CUST-215241,SKU-835952,CHK,Online,905,22.45,0.67,21.78,EFT,ZAR,Promo,2024-04-23 22:42:11,2024-04-30 22:42:11,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-734528,2024-06-19,2024-06-19,CUST-591700,SKU-958842,SHOP,Online,390,23.98,0.72,23.26,EFT,ZAR,Regular,2024-04-06 09:20:31,2024-05-06 09:20:31,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-840548,2024-06-19,2024-06-19,CUST-586268,SKU-958842,USV,Online,751,48.01,1.44,46.57,Card,ZAR,Regular,2024-06-06 21:39:37,2024-07-06 21:39:37,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-603752,2024-06-19,2024-06-19,CUST-741217,SKU-576835,SHOP,In-Store,323,98.64,2.96,95.68,Card,ZAR,Promo,2025-07-03 18:01:32,2025-07-10 18:01:32,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-695239,2024-06-19,2024-06-19,CUST-644971,SKU-848513,CHK,Online,432,31.89,0.96,30.93,Card,ZAR,Regular,2024-02-27 18:35:28,2024-03-27 18:35:28,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-921138,2024-06-19,2024-06-19,CUST-448894,SKU-523132,CHK,Online,959,52.48,1.57,50.91,EFT,ZAR,Promo,2025-06-24 19:50:28,2025-07-01 19:50:28,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-245459,2024-06-19,2024-06-19,CUST-310108,SKU-191246,C60,Online,426,57.93,1.74,56.19,Voucher,ZAR,Regular,2025-12-16 09:15:28,2026-01-16 09:15:28,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-223278,2024-06-19,2024-06-19,CUST-181842,SKU-335723,SHOP,In-Store,367,37.31,1.12,36.19,EFT,ZAR,Promo,2025-12-22 13:18:39,2025-12-29 13:18:39,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-972091,2024-06-19,2024-06-19,CUST-460431,SKU-120720,SHOP,In-Store,515,52.56,1.58,50.98,Card,ZAR,Regular,2025-01-19 09:36:41,2025-02-19 09:36:41,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-778756,2024-06-19,2024-06-19,CUST-826615,SKU-503668,USV,In-Store,130,17.17,0.52,16.65,Mobile Wallet,ZAR,Promo,2024-07-14 10:14:36,2024-07-21 10:14:36,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-984677,2024-06-19,2024-06-19,CUST-635890,SKU-494277,CHK,In-Store,276,126.96,3.81,123.15,Card,ZAR,Promo,2024-01-14 00:59:07,2024-01-21 00:59:07,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-874743,2024-06-19,2024-06-19,CUST-319566,SKU-815022,C60,In-Store,251,17.84,0.54,17.3,Card,ZAR,Regular,2024-12-15 21:14:44,2025-01-15 21:14:44,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-173340,2024-06-19,2024-06-19,CUST-278888,SKU-582536,USV,In-Store,789,37.34,1.12,36.22,Mobile Wallet,ZAR,Regular,2025-10-22 07:57:00,2025-11-22 07:57:00,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-767517,2024-06-19,2024-06-19,CUST-876073,SKU-799557,CHK,In-Store,736,25.11,0.75,24.36,EFT,ZAR,Regular,2024-03-26 00:36:10,2024-04-26 00:36:10,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-172658,2024-06-19,2024-06-19,CUST-200080,SKU-516066,CHK,Online,737,21.18,0.64,20.54,Voucher,ZAR,Promo,2024-05-08 19:05:28,2024-05-15 19:05:28,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-522319,2024-06-19,2024-06-19,CUST-603255,SKU-751399,SHOP,Online,389,15.3,0.46,14.84,Voucher,ZAR,Regular,2024-01-26 23:29:06,2024-02-26 23:29:06,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-854947,2024-06-19,2024-06-19,CUST-196040,SKU-972020,USV,Online,148,32.69,0.98,31.71,EFT,ZAR,Promo,2025-11-08 04:24:40,2025-11-15 04:24:40,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-808521,2024-06-19,2024-06-19,CUST-934794,SKU-958842,SHOP,Online,502,33.16,0.99,32.17,Mobile Wallet,ZAR,Promo,2024-08-05 04:08:16,2024-08-12 04:08:16,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-659840,2024-06-19,2024-06-19,CUST-913125,SKU-789082,USV,In-Store,69,145.28,4.36,140.92,Mobile Wallet,ZAR,Regular,2025-07-17 06:10:09,2025-08-17 06:10:09,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-315882,2024-06-19,2024-06-19,CUST-307952,SKU-183755,CHK,In-Store,487,51.58,1.55,50.03,EFT,ZAR,Regular,2025-08-13 12:55:19,2025-09-13 12:55:19,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-274381,2024-06-19,2024-06-19,CUST-778029,SKU-597905,SHOP,In-Store,990,35.75,1.07,34.68,Card,ZAR,Promo,2024-06-04 08:46:39,2024-06-11 08:46:39,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-449207,2024-06-19,2024-06-19,CUST-520045,SKU-886260,SHOP,Online,809,92.93,2.79,90.14,Card,ZAR,Regular,2024-06-21 15:20:06,2024-07-21 15:20:06,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-664650,2024-06-19,2024-06-19,CUST-876073,SKU-660539,CHK,In-Store,503,119.34,3.58,115.76,Mobile Wallet,ZAR,Regular,2024-07-18 10:48:10,2024-08-18 10:48:10,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-279208,2024-06-19,2024-06-19,CUST-630736,SKU-964564,CHK,Online,638,80.6,2.42,78.18,Mobile Wallet,ZAR,Regular,2024-02-21 02:48:56,2024-03-21 02:48:56,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-282747,2024-06-19,2024-06-19,CUST-158003,SKU-388176,C60,In-Store,332,119.39,3.58,115.81,EFT,ZAR,Promo,2025-03-05 08:11:18,2025-03-12 08:11:18,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-820344,2024-06-19,2024-06-19,CUST-215241,SKU-500786,CHK,Online,870,92.95,2.79,90.16,Card,ZAR,Regular,2024-05-11 00:49:50,2024-06-11 00:49:50,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-294585,2024-06-19,2024-06-19,CUST-469968,SKU-853188,SHOP,Online,321,31.54,0.95,30.59,Voucher,ZAR,Regular,2024-10-03 18:28:57,2024-11-03 18:28:57,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-797099,2024-06-19,2024-06-19,CUST-826058,SKU-751399,USV,Online,839,17.72,0.53,17.19,Card,ZAR,Promo,2025-09-07 20:57:16,2025-09-14 20:57:16,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-707052,2024-06-19,2024-06-19,CUST-385229,SKU-546059,SHOP,Online,297,14.69,0.44,14.25,EFT,ZAR,Promo,2024-12-03 01:50:06,2024-12-10 01:50:06,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
ORD-377436,2024-06-19,2024-06-19,CUST-771979,SKU-465367,SHOP,In-Store,623,26.54,0.8,25.74,Cash,ZAR,Regular,2024-05-17 18:19:44,2024-06-17 18:19:44,POS,2026-02-24 03:45:11,BATCH-20260224-01
ORD-494084,2024-06-19,2024-06-19,CUST-268215,SKU-114706,C60,Online,298,23.77,0.71,23.06,EFT,ZAR,Regular,2025-10-20 06:35:38,2025-11-20 06:35:38,OnlinePlatform,2026-02-24 03:45:11,BATCH-20260224-01
