order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-643535,2024-12-23,2024-12-23,CUST-700890,SKU-804182,SHOP,In-Store,922,20201.02,606.03,19594.99,Mobile Wallet,ZAR,Promo,2025-06-28 08:14:54,2025-07-05 08:14:54,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-204374,2024-12-23,2024-12-23,CUST-428777,SKU-189744,SHOP,In-Store,668,22852.28,685.57,22166.71,Card,ZAR,Regular,2025-08-24 00:39:32,2025-09-24 00:39:32,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-736626,2024-12-23,2024-12-23,CUST-485007,SKU-874276,USV,Online,802,29425.38,882.76,28542.62,Voucher,ZAR,Regular,2024-10-19 11:06:25,2024-11-19 11:06:25,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-931930,2024-12-23,2024-12-23,CUST-117861,SKU-900898,USV,Online,716,17706.68,531.2,17175.48,Mobile Wallet,ZAR,Promo,2024-03-04 23:11:27,2024-03-11 23:11:27,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-778044,2024-12-23,2024-12-23,CUST-494284,SKU-342304,USV,In-Store,81,2647.08,79.41,2567.67,Mobile Wallet,ZAR,Regular,2024-09-10 09:01:28,2024-10-10 09:01:28,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-578605,2024-12-23,2024-12-23,CUST-901000,SKU-194568,USV,In-Store,632,15831.6,474.95,15356.65,Voucher,ZAR,Promo,2024-06-15 13:07:38,2024-06-22 13:07:38,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-632707,2024-12-23,2024-12-23,CUST-986855,SKU-272984,USV,In-Store,196,6530.72,195.92,6334.8,Mobile Wallet,ZAR,Promo,2024-07-13 13:05:06,2024-07-20 13:05:06,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-154487,2024-12-23,2024-12-23,CUST-152869,SKU-519468,SHOP,In-Store,126,2359.98,70.8,2289.18,Mobile Wallet,ZAR,Promo,2025-10-09 01:50:48,2025-10-16 01:50:48,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-342621,2024-12-23,2024-12-23,CUST-836079,SKU-293497,SHOP,In-Store,957,34117.05,1023.51,33093.54,EFT,ZAR,Promo,2024-08-25 20:17:20,2024-09-01 20:17:20,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-223236,2024-12-23,2024-12-23,CUST-126980,SKU-862657,USV,In-Store,115,10478.8,314.36,10164.44,Cash,ZAR,Promo,2025-02-21 08:21:45,2025-02-28 08:21:45,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-178833,2024-12-23,2024-12-23,CUST-766014,SKU-892724,C60,Online,358,6189.82,185.69,6004.13,Cash,ZAR,Regular,2025-07-14 18:35:06,2025-08-14 18:35:06,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-991900,2024-12-23,2024-12-23,CUST-709234,SKU-108097,USV,Online,633,12476.43,374.29,12102.14,EFT,ZAR,Promo,2024-12-23 01:03:44,2024-12-30 01:03:44,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-652177,2024-12-23,2024-12-23,CUST-832798,SKU-793423,C60,Online,368,34150.4,1024.51,33125.89,Mobile Wallet,ZAR,Promo,2025-10-27 22:24:42,2025-11-03 22:24:42,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-895883,2024-12-23,2024-12-23,CUST-851592,SKU-958129,C60,In-Store,455,10560.55,316.82,10243.73,EFT,ZAR,Promo,2024-07-05 16:01:17,2024-07-12 16:01:17,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-320745,2024-12-23,2024-12-23,CUST-466473,SKU-165751,C60,In-Store,161,2767.59,83.03,2684.56,Voucher,ZAR,Promo,2025-06-13 10:39:03,2025-06-20 10:39:03,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-601025,2024-12-23,2024-12-23,CUST-160679,SKU-531595,USV,In-Store,891,72295.74,2168.87,70126.87,Card,ZAR,Promo,2025-08-22 08:55:53,2025-08-29 08:55:53,POS,2026-02-24 17:26:42,BATCH-20260224-01
ORD-642873,2024-12-23,2024-12-23,CUST-759373,SKU-231872,USV,Online,879,18819.39,564.58,18254.81,Cash,ZAR,Regular,2025-03-12 12:05:22,2025-04-12 12:05:22,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-178034,2024-12-23,2024-12-23,CUST-616468,SKU-792323,SHOP,In-Store,730,20980.2,629.41,20350.79,Mobile Wallet,ZAR,Promo,2024-10-01 11:53:12,2024-10-08 11:53:12,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-879974,2024-12-23,2024-12-23,CUST-989572,SKU-131156,C60,Online,828,15889.32,476.68,15412.64,EFT,ZAR,Regular,2025-04-08 20:35:14,2025-05-08 20:35:14,OnlinePlatform,2026-02-24 17:26:42,BATCH-20260224-01
ORD-887457,2024-12-23,2024-12-23,CUST-185366,SKU-519973,SHOP,In-Store,440,10133.2,304.0,9829.2,Mobile Wallet,ZAR,Regular,2024-04-11 11:01:58,2024-05-11 11:01:58,POS,2026-02-24 17:26:42,BATCH-20260224-01
