order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-200041,2025-04-17,2025-04-17 05:16:18,CUST-153952,SKU-684292,SHOP,Online,655,22787.45,683.62,22103.83,Card,ZAR,Promo,2024-05-08 16:54:10,2024-05-15 16:54:10,OnlinePlatform,2026-02-24 17:50:54,BATCH-20260224-01
ORD-564960,2025-04-17,2025-04-17 11:49:10,CUST-676587,SKU-668397,SHOP,In-Store,780,14523.6,435.71,14087.89,Voucher,ZAR,Promo,2024-05-07 20:25:30,2024-05-14 20:25:30,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-252805,2025-04-17,2025-04-17 03:55:32,CUST-991603,SKU-408157,CHK,Online,718,21461.02,643.83,20817.19,Card,ZAR,Regular,2024-08-22 21:12:51,2024-09-22 21:12:51,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-485345,2025-04-17,2025-04-17 02:07:42,CUST-901395,SKU-711120,CHK,Online,477,17625.15,528.75,17096.4,Voucher,ZAR,Regular,2025-08-24 04:18:46,2025-09-24 04:18:46,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-810443,2025-04-17,2025-04-17 11:26:54,CUST-868432,SKU-684176,C60,Online,817,46372.92,1391.19,44981.73,EFT,ZAR,Promo,2024-07-01 01:28:44,2024-07-08 01:28:44,OnlinePlatform,2026-02-24 17:50:54,BATCH-20260224-01
ORD-401959,2025-04-17,2025-04-17 21:03:59,CUST-358804,SKU-429149,SHOP,Online,538,10437.2,313.12,10124.08,Voucher,ZAR,Regular,2024-07-25 05:59:46,2024-08-25 05:59:46,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-200094,2025-04-17,2025-04-17 01:36:29,CUST-555293,SKU-894260,C60,Online,257,9552.69,286.58,9266.11,Mobile Wallet,ZAR,Promo,2024-05-13 23:55:51,2024-05-20 23:55:51,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-990326,2025-04-17,2025-04-17 15:55:13,CUST-534807,SKU-871836,C60,In-Store,430,37091.8,1112.75,35979.05,Voucher,ZAR,Regular,2024-02-05 23:44:53,2024-03-05 23:44:53,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-407891,2025-04-17,2025-04-17 11:10:00,CUST-777630,SKU-288545,SHOP,In-Store,358,11703.02,351.09,11351.93,Voucher,ZAR,Regular,2025-04-24 12:39:37,2025-05-24 12:39:37,OnlinePlatform,2026-02-24 17:50:54,BATCH-20260224-01
ORD-387974,2025-04-17,2025-04-17 12:39:06,CUST-942844,SKU-522134,C60,In-Store,555,10289.7,308.69,9981.01,Mobile Wallet,ZAR,Regular,2024-03-19 00:23:14,2024-04-19 00:23:14,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-873219,2025-04-17,2025-04-17 05:45:01,CUST-715587,SKU-684106,SHOP,Online,578,16998.98,509.97,16489.01,Mobile Wallet,ZAR,Promo,2025-03-12 21:58:31,2025-03-19 21:58:31,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-656970,2025-04-17,2025-04-17 05:23:15,CUST-586345,SKU-160043,SHOP,In-Store,559,11671.92,350.16,11321.76,Mobile Wallet,ZAR,Regular,2025-03-19 19:54:27,2025-04-19 19:54:27,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-946363,2025-04-17,2025-04-17 18:08:27,CUST-792353,SKU-181109,SHOP,Online,615,47238.15,1417.14,45821.01,Card,ZAR,Regular,2024-05-14 17:27:10,2024-06-14 17:27:10,OnlinePlatform,2025-04-21 00:00:00,BATCH-20260224-01
ORD-893781,2025-04-17,2025-04-17 07:42:07,CUST-132337,SKU-129535,CHK,In-Store,879,29833.26,895.0,28938.26,Mobile Wallet,ZAR,Promo,2025-07-10 01:33:24,2025-07-17 01:33:24,POS,2026-02-24 17:50:54,BATCH-20260224-01
ORD-256171,2025-04-17,2025-04-17 08:34:57,CUST-679982,SKU-205548,C60,Online,317,11098.17,332.95,10765.22,Voucher,ZAR,Promo,2024-02-03 07:50:02,2024-02-10 07:50:02,OnlinePlatform,2026-02-24 17:50:54,BATCH-20260224-01
ORD-256171,2025-04-17,2025-04-17 08:34:57,CUST-679982,SKU-205548,C60,Online,317,11098.17,332.95,10765.22,Voucher,ZAR,Promo,2024-02-03 07:50:02,2024-02-10 07:50:02,OnlinePlatform,2026-02-24 17:50:54,BATCH-20260224-01
