order_id,order_date,order_timestamp,customer_code,product_sku,store_code,channel,quantity,gross_sales_amount,discount_amount,net_sales_amount,payment_method,currency,price_type,valid_from,valid_to,source_system,load_timestamp,batch_id
ORD-155653,2024-10-15,2024-10-15,CUST-922305,SKU-644677,SHOP,Online,833,31.06,0.93,30.13,Cash,ZAR,Promo,2024-02-26 08:25:50,2024-03-04 08:25:50,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-246147,2024-10-15,2024-10-15,CUST-419905,SKU-340459,CHK,In-Store,45,30.37,0.91,29.46,Cash,ZAR,Regular,2025-09-27 13:33:41,2025-10-27 13:33:41,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-752791,2024-10-15,2024-10-15,CUST-120501,SKU-829439,SHOP,Online,638,29.17,0.88,28.29,Mobile Wallet,ZAR,Promo,2025-09-23 01:38:32,2025-09-30 01:38:32,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-165244,2024-10-15,2024-10-15,CUST-458198,SKU-929204,CHK,In-Store,893,93.34,2.8,90.54,Voucher,ZAR,Promo,2024-06-05 14:03:27,2024-06-12 14:03:27,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-643982,2024-10-15,2024-10-15,CUST-964645,SKU-471374,CHK,In-Store,461,80.81,2.42,78.39,Card,ZAR,Regular,2025-02-07 21:56:44,2025-03-07 21:56:44,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-160790,2024-10-15,2024-10-15,CUST-969106,SKU-813847,C60,In-Store,392,19.15,0.57,18.58,Voucher,ZAR,Regular,2025-11-24 04:07:37,2025-12-24 04:07:37,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-501999,2024-10-15,2024-10-15,CUST-437104,SKU-385617,SHOP,In-Store,646,29.47,0.88,28.59,EFT,ZAR,Promo,2025-11-15 06:48:47,2025-11-22 06:48:47,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-739341,2024-10-15,2024-10-15,CUST-238385,SKU-885870,C60,In-Store,586,29.92,0.9,29.02,EFT,ZAR,Promo,2024-07-12 22:10:55,2024-07-19 22:10:55,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-955266,2024-10-15,2024-10-15,CUST-549977,SKU-982880,SHOP,Online,113,15.82,0.47,15.35,EFT,ZAR,Promo,2024-12-08 15:41:13,2024-12-15 15:41:13,POS,2026-02-24 03:53:34,BATCH-20260224-01
ORD-291754,2024-10-15,2024-10-15,CUST-254586,SKU-350384,CHK,In-Store,509,34.31,1.03,33.28,Mobile Wallet,ZAR,Promo,2025-10-11 01:13:55,2025-10-18 01:13:55,OnlinePlatform,2026-02-24 03:53:34,BATCH-20260224-01
ORD-726549,2024-10-15,2024-10-15,CUST-959880,SKU-504054,USV,Online,250,17.47,0.52,16.95,Cash,ZAR,Promo,2024-11-08 14:04:06,2024-11-15 14:04:06,POS,2026-02-24 03:53:34,BATCH-20260224-01
